Operation Name,Operation Type,Address,City,Total Floor Area,Avg hrs per wk,Annual Flow,Electricity,Natural Gas,GHG Emissions,Energy Intensity
G. Ross Lord Park,Other,4801 Dufferin St,Toronto,6405,100,0,4651.344706,0,205,0.7
Glen Rouge Park,Other,7540 Kingston Rd,Toronto,2013,100,0,220161.0603,0,"9,687",109.4
Glen Stewart Av Park,Other,241 Glen Manor Rd,Toronto,0,100,0,5268.203779,0,232,
Gihon Spring Pool,Other,75 Gihon Spring Dr,Toronto,1873,100,0,22760.98296,3157,"6,968",29.9
Grafton Parkette,Other,19 Roncesvalles Ave,Toronto,0,100,0,908.954171,0,40,
Gus Ryder Pool and Health Club,Indoor swimming pools,1 Faustina Dr,Toronto,21097,100,0,729884.3612,160294.2095,"335,071",114.8
Giovanni Caboto Pool/Rink,Other,1369 St Clair Ave W,Toronto,55400,100,0,768371.739,26077.23656,"83,094",18.8
Guildwood,Public libraries,123 Guildwood Pkwy,Toronto,3014,70,0,33283.3692,2647.695653,"6,469",20.3
Gwendolen Park Tennis,Other,1 Gwendolen Cres,Toronto,1916,100,0,44499.32824,0,"1,958",23.2
Gzowski Monument,Cultural facilities,0 Lake Shore Blvd W Near Gzowsk,Toronto,0,100,0,2726.776394,0,120,
Habitant Arena,Indoor sports arenas,3383 Weston Rd,Toronto,26307,100,0,379687.3757,63752.94127,"137,199",40
Halbert Park,Other,31 McCowan Rd,Toronto,3150,100,0,8980.121251,0,395,2.9
Art Eggleton Park,Other,326 Harbord St,Toronto,0,100,0,1639.46082,0,72,
Harrison Pool,Indoor swimming pools,15 Stephanie St,Toronto,15263,100,0,211205.0937,56515.49979,"116,107",52.9
Harryetta Gardens,Other,170 Torresdale Ave,Toronto,0,100,0,658.199929,0,29,
Harwood Hall Community Ctr,Community centres,85 Cayuga Ave,Toronto,4306,100,0,24997.73879,10073.65956,"20,139",30.5
Humber Bay,Public libraries,200 Parklawn Rd,Toronto,2400,70,0,38306.1081,2825.770054,"7,026",28.4
Sony Centre,Performing arts facilities,1 Front St. E.,Toronto,173084,100,0,2565459.016,0,"395,241",22.3
Humber Bay Life Stn,Police stations and associated offices and facilities,2233 Lakeshore Blvd,Toronto,1830,168,0,71528.03243,0,"3,147",39.1
Havenbrook Park Tennis,Other,15 Havenbrook Blvd,Toronto,1916,100,0,41485.63022,0,"1,825",21.7
Humber Bay Park East,Other,2223 Lake Shore Blvd W.,Toronto,2551,100,0,118892.2996,0,"5,231",46.6
Baby Point Sewage Pumping Station,Facilities related to the pumping of sewage,61 Humberview Rd,Toronto,0,168,233.5528215,60473.16344,0,"2,661",
Humber Bay Park West,Other,2225 Lake Shore Blvd.W.,Toronto,3875,100,0,85302.33198,6239.846969,"15,547",39
Hillcrest,Public libraries,5801 Leslie St,Toronto,7470,70,0,106233.5304,15351.66207,"33,689",35.9
Highland Creek Bwlng,Other,3400 Ellesmere Rd,Toronto,0,100,0,0,0,56,
Hollis Childcare Centre,Other,1 Hollis St,Toronto,5576,100,0,87875.19029,14886.4471,"32,002",43.9
Hillcrest Park,Other,25 Hillcrest Dr,Toronto,1604,100,0,57325.38657,929.209558,"4,279",41.9
Highland Creek Treatment Plant,Facilities related to the treatment of sewage,51 Beechgrove Dr,Toronto,255395,168,60208,35381298.59,10405596.89,"21,223,355",568.7
Hendon Park,Other,50 Hendon Ave,Toronto,2056,100,0,109900.7919,18.000001,"4,870",53.5
Hideaway Park,Other,1 Audley Av Rr,Toronto,194,100,0,2836.773506,0,125,14.6
Heron Park C.C,Community centres,292 Manse Rd,Toronto,52377,100,0,1056144.35,95338.45161,"226,660",39.4
Harbourfront Community Centre,Community centres,627 Queens Quay West,Toronto,123214,100,0,1172509.972,107414.6141,"254,604",18.7
Historic Fort York,Cultural facilities,100 Garrison Rd.,Toronto,22819,100,0,817013.6707,38897.38636,"109,465",53.8
Hickory Tree,Other,100 Hickory Tree Rd,Toronto,0,100,0,15615.08414,0,687,
Highview Park,Other,1859 Kingston Rd.,Toronto,0,100,0,49625.08626,0,"2,184",
High Park,Other,0 Colborne Lodge Dr,Toronto,0,100,0,432708.0238,22552.21733,"61,663",
High Park Greenhouses,Other,15 High Park,Toronto,60386,168,0,588021.8274,543583.4104,"1,053,246",104.8
High Park Tennis Club,Other,430 Parkside Dr,Toronto,0,100,0,45047.66418,7684.310588,"16,505",
Highland Creek,Public libraries,3550 Ellesmere Rd,Toronto,6997,70,0,152340.5487,5918.000001,"17,888",30.7
High Level Pumping Station,Facilities related to the pumping of water,25 Popular Plains Rd.,Toronto,46403,168,47712.74,9671925.48,0,"425,565",208.4
Health Office,"Administrative offices and related facilities, including municipal council chambers",662 Jane St,Toronto,2540,70,0,11794.07548,973.349823,"2,359",8.7
Horner Avenue Senior Centre,Indoor recreational facilities,320 Horner Ave,Toronto,4252,100,0,13220.41758,7316.330873,"14,410",21.3
High Park Library,Public libraries,228 Roncesvalles Ave.,Toronto,9494,70,0,138218.6984,17206.93449,"38,603",33.7
Hanlan's Point Buildings,Other,0 Hanlans Pt,Toronto,7524,100,0,315265.2906,0,"13,872",41.9
High Park Ice Rink,Other,0 Colborne Lodge Dr,Toronto,0,100,0,403732.2146,0,"17,764",
Humber Summit,Public libraries,2990 Islington Ave,Toronto,9042,70,0,107629.72,9326.234285,"22,362",22.8
Huron St Plaground,Other,129 Lowther Av Huron Pgd,Toronto,0,100,0,2272.386465,0,100,
Home Smith Park Wr,Other,100 Humber Blvd,Toronto,431,100,0,13225.72013,0,582,30.7
Hodgson School,Other,276 Davisville Ave,Toronto,2874,100,0,444658.5844,2521.515648,"24,331",164
Harbour Square WR,Other,21A Queens Quay W,Toronto,829,100,0,58791.36897,0,"2,587",70.9
Hamilton Street Yard,"Storage facilities where equipment or vehicles are maintained, repaired or stored",138 Hamilton St,Toronto,2756,70,0,76454.54493,0,"3,364",27.7
Hickory Tree Lawn Fountain,Other,100 Hickory Tree Road,Toronto,0,100,0,62814.16913,0,"2,764",
HTO Park,Other,339 Queens Quay West,Toronto,0,100,0,21775.87956,0,958,
Humber Treatment Plant,Facilities related to the treatment of sewage,130 The Queensway,Toronto,224869,168,98174,65989939.07,1339106.859,"5,434,469",356.3
Humber Valley Rink,Other,50 Anglesey Blvd,Toronto,0,100,0,193909.1929,9994.11384,"27,421",
HUSAR,Fire stations and associated offices and facilities,21 Old Eglinton,Toronto,11485,168,0,236182.3285,30543.15852,"68,119",48.6
Humber Valley Golf Course,Other,240 Albion Rd.,Toronto,4327,100,0,70353.74739,45974.26146,"89,987",128.4
Humber Valley Gc Serv.bldg,Other,10 Armel Court,Toronto,4080,100,0,55633.64844,0,"2,448",13.6
Hollywood Park Tennis,Other,75 Hollywood Ave.,Toronto,1668,100,0,22881.67688,5390.260955,"11,194",47.8
Hazeldean Park,Other,160 Rosedale Valley Rd,Toronto,0,100,0,6362.494612,0,280,
Intelligence Bureau,Police stations and associated offices and facilities,30 Upjohn St,Toronto,70547,168,0,1637118.04,80668.75,"224,497",35.3
Ingram Drive Transfer Station,Other,50 Ingram Dr,Toronto,112268,70,0,1455285.918,63385.55397,"183,831",18.9
Ivan Forrest Gardens,Other,131 Glen Manor Dr,Toronto,0,100,0,1233.168552,0,54,
Iroquois Fieldhouse,Other,295 Chartland Blvd,Toronto,0,100,0,6947.046047,0,306,
Island Filtration Plant,Facilities related to the treatment of water,446 Lakeshore Ave,Toronto,64196,168,78615,8415112.42,39376.76635,"444,687",137.6
Ingram Works Yard,"Storage facilities where equipment or vehicles are maintained, repaired or stored",86 Ingram Dr,Toronto,23907,70,0,388310.4154,47657.59355,"107,159",37.3
Islington Senior Centre,Indoor recreational facilities,4968 Dundas St W,Toronto,9967,100,0,99861.42344,11728.78899,"26,561",22.4
Jonathan Ashbridge Park,Other,1515 Queen St E,Toronto,0,100,0,9089.299074,0,400,
Joseph Bannon Park,Other,65 Mary Chapman Blvd,Toronto,0,100,0,79095.20234,0,"3,480",
Jane & Dundas,Public libraries,620 Jane St,Toronto,11603,70,0,134298.1043,12978.85054,"30,439",23.4
Jenner Jean-Marie C.C.,Community centres,48 Thorncliffe Park Dr,Toronto,13207,100,0,138662.8941,32436.78909,"67,407",36.4
James Gardens,Other,61a Edgehill Rd,Toronto,2411,100,0,60155.79659,4937.260573,"11,978",46.6
Jack Goodlad Park,Other,929 Kennedy Rd,Toronto,2271,100,0,75747.75452,3383.457143,"9,728",49.1
Jimmie Simpson R.C,Indoor recreational facilities,870 Queen St E,Toronto,43906,100,0,1124408.08,164825.5106,"360,994",65.2
John Innes Community Recreation Centre,Indoor swimming pools,150 Sherbourne St,Toronto,28055,100,0,177930.0563,0,"7,829",6.3
Jesse Ketchum Childcare Centre,Other,7 Berryman St,Toronto,11550,100,0,33690.70933,27951.17918,"54,310",28.5
Jones,Public libraries,118 Jones Ave.,Toronto,3638,70,0,51283.8241,12149.04394,"25,218",49.4
John Tabor Park,Other,240 John Tabor Trail,Toronto,0,100,0,0,0,215,
John Booth Arena & R.C,Indoor recreational facilities,230 Gosford Blvd,Toronto,27007,100,0,462872.4656,46071.27205,"107,441",35.1
John Innes C.C,Community centres,150 Sherbourne St,Toronto,24176,100,0,456333.2826,69887.3866,"152,166",49.4
Joseph J. Piccininni R.C,Indoor recreational facilities,1369 St Clair Ave W,Toronto,70030,100,0,1173688.704,165253.58,"363,972",41.7
Jane Sheppard,Public libraries,1906 Sheppard Ave W,Toronto,6997,70,0,152825.0009,8017.979221,"21,878",33.9
John Street Pumping Station,Facilities related to the pumping of water,28 John St,Toronto,112773,168,91906,31677732.95,0,"1,393,820",280.9
Joseph Sheard Parkette,Other,17 Granby St,Toronto,0,100,0,908.928258,0,40,
June Callwood Park,Other,636 Fleet St,Toronto,0,100,0,8240.878601,0,363,
Joel Weeks Park - Storage Bldg,"Storage facilities where equipment or vehicles are maintained, repaired or stored",10 Thompson St,Toronto,183,70,0,19074.37739,0,839,104.2
Kipling Acres,Long-term care,2233 Kipling Ave,Toronto,184590,168,0,2836954.041,306370.0645,"703,865",32.9
Kennedy Eglinton,Public libraries,2380 Eglinton Ave E,Toronto,7653,70,0,120482.4492,485.926051,"6,220",16.4
Keele C.C,Community centres,181 Glenlake Ave,Toronto,10000,100,0,10579.20301,0,465,1.1
Kenaston Gardens,Other,12 Kenaston Gardens,North York,0,100,0,5330.853847,0,235,
Kew Gardens Outdoor Rink,Other,28-56 Lee Av,Toronto,797,100,0,298411.1173,0,"13,130",374.4
Kew Gardens Park,Other,70 Kew Beach Av,Toronto,18406,100,0,323184.4266,8125.031667,"29,576",22.2
Kipling Maintenance Yard,"Storage facilities where equipment or vehicles are maintained, repaired or stored",441 Kipling Ave,Toronto,27373,70,0,176523.5433,47665.08824,"97,854",24.8
Keelesdale Park,Other,2801 Eglinton Ave W,Toronto,0,100,0,203564.2416,0,"8,957",
Knob Hill Park-ODP,Other,25 Seminole Ave,Toronto,3255,100,0,18545.36621,0,816,5.7
Kennedy Pumping Station,Facilities related to the pumping of water,148 Purcell Square,Toronto,5360,168,39641.464,5155258.32,0,"226,831",961.8
Keele Pumping Station,Facilities related to the pumping of water,4995 Keele St,Toronto,2745,168,29508.255,6146033.95,0,"270,425","2,239.00"
Toronto Sculpture Garden,Other,115 King St E,Toronto,8773,100,0,22315.06084,0,982,2.5
Former Hydro Building,"Administrative offices and related facilities, including municipal council chambers",1652 Keele St,Toronto,22497,70,0,558476.508,3926.832594,"31,995",26.7
King St Garage,"Storage facilities where equipment or vehicles are maintained, repaired or stored",1116 King St W,Toronto,83485,70,0,454731.407,200053.4123,"398,109",30.7
Keele Valley Landfill,Other,200 McNaughton Rd,Vaughan,10764,70,0,546426.0217,0,"24,043",50.8
Kiwanis Pool Change Rooms,Other,375 Cedarvale Avenue,Toronto,2939,100,0,165158.3874,0,"7,267",56.2
Kirkwood Park T.C,Other,25 Kirkwood Rd,Toronto,0,100,0,13925.36257,0,613,
Kipling Yard,"Storage facilities where equipment or vehicles are maintained, repaired or stored",435 Kipling Ave,Toronto,11001,70,0,388462.4701,48383.46959,"108,537",81.7
NE District Office / Station #20,Ambulance stations and associated offices and facilities,2430 Lawrence Ave E,Toronto,15887,168,0,253198.2469,32564,"72,687",37.6
L'Amoreux Fieldhouse,Other,3061 Birchmount,Toronto,0,100,0,16738.90556,0,737,
Lakeshore Community Ctr,Community centres,2445 Lakeshore Blvd W,Toronto,5952,100,0,97737.05108,0,"4,300",16.4
Lambton Park Arena,Indoor sports arenas,4100 Dundas St W,Toronto,24854,100,0,506956.0103,39720.90292,"97,379",37.3
L'Amoreaux C.C,Indoor recreational facilities,2000 McNicoll Ave,Toronto,25995,100,0,400008.4702,0,"17,600",15.4
Lamp Senior Centre,Community centres,185 Fifth St,Toronto,26318,100,0,475066.5368,39474.39021,"95,510",33.9
L'Amoreaux Park Yard,Indoor recreational facilities,3079 Birchmount Rd,Toronto,1690,100,0,56547.88151,0,"2,488",33.5
La Rose Park,Other,65 La Rose Ave,Toronto,0,100,0,2049.02889,0,90,
L'Amoreaux Sports Centre,Indoor recreational facilities,100 Silver Springs Blvd,Toronto,24779,100,0,0,3833.462316,"7,245",1.6
L'Amoreaux Tennis Club,Indoor recreational facilities,200 Silver Springs Blvd,Toronto,31474,100,0,1224954.781,141594.1276,"321,511",86.4
Lawren Harris Square,Other,150 Bayview Avenue,Toronto,0,100,0,15584.59468,0,686,
Lawrence Heights C.C.,Community centres,9 Replin Rd,Toronto,22152,100,0,222589.1234,33660.084,"73,411",26.1
Long Branch,Public libraries,3500 Lakeshore Blvd W,Toronto,6415,70,0,69540.71408,9365.82353,"20,761",26.3
Leuty Beach,Police stations and associated offices and facilities,0 Leuty Ave,Toronto,1000,168,0,9854.870677,0,434,9.9
Lambton Kingsway Pool/Rink,Other,37 Marquis Ave,Toronto,1076,100,0,206480.6701,10874,"29,637",298.6
Long Branch Sewage Pumping Station,Facilities related to the pumping of sewage,426 Lake Promenade,Toronto,3068,168,2527.067473,248956.7186,0,"10,954",81.1
Leaside,Public libraries,165 McRae Dr.,Toronto,11991,70,0,222481.0435,24463.17427,"56,025",40.1
Leaside Gardens Curling Club,Indoor recreational facilities,1073A Millwood Ave,Toronto,27814,100,0,361975.66,44143.06371,"99,357",29.8
Leaside Gardens,Indoor sports arenas,1073 Millwood Avenue,Toronto,25586,100,0,2286885.331,0,"100,623",89.4
Ledbury Community Center,Community centres,160 Ledbury St.,Toronto,5780,100,0,187208.4382,25525.10114,"56,480",79
Lake Front Boat Hse,Other,390 Lake Front Boat/Hse,Toronto,0,100,0,14878.00822,0,655,
Langford Parkette,Other,11 Woodycrest Ave,Toronto,0,100,0,908.912052,0,40,
Leslie Grove Park,Community centres,1158 Queen St E,Toronto,1389,100,0,8551.79086,3780.402522,"7,521",34.9
Lisgar Park,Other,90 LISGAR ST,Toronto,0,100,0,8017.736027,0,353,
Lithuania Park,Other,155 Oakmount Rd,Toronto,1582,100,0,6984.387195,1161,"2,502",12.2
Livingston Rd Sewage Pumping Station,Facilities related to the pumping of sewage,42 Livingston Rd,Toronto,0,168,281.552339,167651.937,0,"7,377",
Lakeshore Lodge,Long-term care,3197 Lakeshore Blvd,Toronto,88964,168,0,1565978.84,194666.2053,"436,822",40.7
Lillian Park,Other,228 Otonabee Ave,Toronto,0,100,0,3060.988644,0,135,
Asquith Green Social Housing,Social housing,21 Park Rd,Toronto,6329,168,0,136549.2641,7040.515541,"19,315",33.3
Riverside Sewage Pumping Station,Facilities related to the pumping of sewage,20 Riverside Cr,Toronto,0,168,12.24025966,2120.769512,0,93,
Little Norway Park,Other,659 Queens Quay W,Toronto,2540,100,0,95295.25718,0,"4,193",37.5
Locke,Public libraries,3083 Yonge St.,Toronto,11647,70,0,186400.9055,62902.53457,"127,087",73
Logan Ave Parkette,Other,922 Logan Ave,Toronto,0,100,0,908.931921,0,40,
Long Branch Arena,Indoor sports arenas,75 Arcadian Crcl,Toronto,25629,100,0,586057.9476,43222.48727,"107,477",40.7
Laura Park - Lights,Other,12 Laura Rd,Toronto,0,100,0,7278.56178,0,320,
Lytton Park Bowling Club,Other,200 Lytton Blvd,Toronto,3229,100,0,2316.019247,0,102,0.7
Lawrence Pumping Station,Facilities related to the pumping of water,1150 Lawrence Ave.W.,Toronto,15629,168,24693.94,4884244.78,0,"214,907",312.5
Lillian H Smith,Public libraries,239 College St.,Toronto,38933,70,0,1005441.87,111890.7186,"255,713",56.2
Lakeshore Assembly Hall,Cultural facilities,1 Colonel Samuel Smith Park Dr,Toronto,14596,100,0,292628.5129,42750.44606,"93,674",51
Palaise Royale,Cultural facilities,1601 Lake Shore Blvd W,Toronto,28503,100,0,403153.26,0,"17,739",14.1
Leaside Lawn Bowling Club,Other,645 Eglinton Ave E,Toronto,2207,100,0,9921.389844,0,437,4.5
Leaside Park Pool,Other,5 Leaside Park Dr,Toronto,5662,100,0,63165.02895,20226.78932,"41,008",48.9
Wadsworth Park,Other,150 Laughton Ave,Toronto,0,100,0,2698.8136,0,119,
Lanyard Park - Flood Lights,Other,142 Lanyard Rd,Toronto,0,100,0,0,0,976,
Lytton Park,Other,225 Lytton Bv Pole 48,Toronto,4306,100,0,17623.82594,0,775,4.1
Main Street,Public libraries,137 Main St.,Toronto,8665,70,0,83248.09706,10264.17647,"23,062",22.1
Malta Park,Other,3187 Dundas St W,Toronto,0,100,0,454.430042,0,20,
Malvern R.C,Indoor recreational facilities,30 Sewells Rd,Toronto,106466,100,0,2525468.29,188826,"468,002",42.4
Maple Leaf A.I.R,Other,320 Culford Rd,Toronto,2303,100,0,82529.28024,0,"3,631",35.8
Markdale Rec & Daycare,Indoor recreational facilities,41 Markdale Ave,Toronto,1829,100,0,11732.9285,3716.115865,"7,540",27.9
Martingrove Rink (outdoor),Other,400 Martin Grove Rd,Toronto,4435,100,0,191433.3253,13035.8841,"33,061",74.2
Maryvale Park,Other,1325 Pharmacy Ave,Toronto,5100,100,0,32659.98035,11142.9129,"22,497",29.5
Maria A Shchuka,Public libraries,1745 Eglinton Ave W,Toronto,25475,70,0,255261.0351,25209.22384,"58,877",20.5
Masaryk-Cowan C.R.C,Community centres,220 Cowan Av,Toronto,32270,100,0,433302.7606,34156.83614,"83,622",24.6
Matty Eckler R.C,Indoor recreational facilities,953 Gerrard St E,Toronto,47383,100,0,593377.04,145442.0478,"300,994",44.9
Malvern Childcare Centre,Other,1321 Neilson Rd,Toronto,6501,100,0,151347.9986,6758,"19,432",34.3
McCormick Arena,Indoor sports arenas,179 Brock Ave,Toronto,37082,100,0,1093777.78,0,"48,126",29.5
McCormick R.C,Indoor recreational facilities,66 Sheridan Ave,Toronto,43099,100,0,1274443.55,141446.9434,"323,410",64.2
McDairmid Woods,"Storage facilities where equipment or vehicles are maintained, repaired or stored",1904 Brimley Rd,Scarborough,301,70,0,48416.67452,0,"2,130",160.9
McGregor Park C.C,Community centres,2231 Lawrence Ave E,Toronto,45262,100,0,848538.5782,51286.91675,"134,268",30.7
McNicoll Park,Other,215 McNicoll Ave,North York,0,100,0,9616.661714,0,423,
Marie Curtis Park,Other,2 Forty-Second St,Toronto,3014,100,0,50835.38469,0,"2,237",16.9
McCleary Park,Other,755 Lake Shore Blvd E,Toronto,603,100,0,29149.50812,0,"1,283",48.3
Mount Dennis,Public libraries,1123 Weston Rd,Toronto,11345,70,0,131505.8688,8636.149107,"22,109",19.6
Metro 27 Lighting,Street lighting,Streetlighting,Toronto,0,168,0,346301.4503,0,"15,237",
Moatfield Farm Park,Other,351 Lesmill Rd,Toronto,0,100,0,25910.96843,0,"1,140",
Mainland Ferry Terminal,Other,9 Queens Quay W.,Toronto,6135,100,0,762434.108,7765.497148,"48,224",137.6
Martin Grove House / Bungalow,Other,410 Martin Grove Rd,Toronto,4790,100,0,9646.212856,1478.727345,"3,219",5.3
MacGregor Park,Other,346 Lansdowne Ave,Toronto,0,100,0,46749.04064,0,"2,057",
Metro Hall,"Administrative offices and related facilities, including municipal council chambers",55 John St,Toronto,787186,70,0,9069607.96,0,"1,572,820",26.8
Metro Hall Square,Other,55 John St,Toronto,0,100,0,116606,0,"5,131",
Mimico,Public libraries,47 Station Rd,Toronto,17470,70,0,81851.04327,24274.06212,"49,479",19.4
Don Montgomery,Community centres,2467 Eglinton Ave E,Toronto,89125,100,0,1856620.73,143128.9827,"352,205",37.8
Milliken Concession,Other,4235 McCowan Rd,Toronto,4004,100,0,161702.3307,0,"7,115",40.4
Milliken Park Rec Center,Indoor recreational facilities,4325 McCowan Rd.,Toronto,17631,100,0,334035.5411,55932,"120,409",52.4
Millwood Park,Other,4350 Bloor St,Toronto,0,100,0,17548.85577,0,772,
Mimico Arena,Indoor sports arenas,31 Drummond St,Toronto,35607,100,0,615952.6887,42768.44583,"107,934",30
Montgomery's Inn,Cultural facilities,4709 Dundas St W,Toronto,7642,100,0,290776.9435,5730.369574,"23,625",46
Mitchell Field Arena,Indoor sports arenas,89 Church Ave,Toronto,30182,100,0,877625.1732,65929.98271,"163,223",52.1
Mackenzie House Museum,Cultural facilities,82 Bond St,Toronto,2573,100,0,39536.8948,8990.889412,"18,732",52.3
Milliken Pumping Station,Facilities related to the pumping of water,4375 14th Ave,Toronto,0,168,27102.274,3676583.52,0,"161,770",
Maple Leaf Quay Park,Other,375 Queens Quay W,Toronto,0,100,0,75236.23541,0,"3,310",
Mel Lastman Square,Other,5100 Yonge St,Toronto,0,100,0,276431.25,0,"12,163",
Memorial Park,Other,340 Chaplin Crescent,Toronto,0,100,0,21522.72687,0,947,
Memorial Pool and Health Club,Indoor recreational facilities,44 Montgomery Rd,Toronto,13444,100,0,11129.21134,0,490,0.8
Monarch Park,Other,115 Felstead Ave,Toronto,22787,100,0,28631.53112,0,"1,260",1.3
Monarch Park Serv Yard,"Storage facilities where equipment or vehicles are maintained, repaired or stored",115 Felstead Ave,Toronto,13950,70,0,75364.32482,0,"3,316",5.4
Moorevale Park,Other,117 Moore Av Shelter,Toronto,2390,100,0,21073.04618,5786.49787,"11,864",34.4
Morningside Yard,"Storage facilities where equipment or vehicles are maintained, repaired or stored",891 Morningside Ave,Toronto,14779,70,0,433366.3704,51226,"115,885",65.9
Moss Park Arena,Indoor sports arenas,140 Sherbourne St,Toronto,22335,100,0,975740.9102,0,"42,933",43.7
Mount Dennis Community Ctr,Community centres,4 Hollis St,Toronto,3003,100,0,45576.82405,4992.476358,"11,441",32.7
Mount Pleasant,Public libraries,599 Mt. Pleasant Rd.,Toronto,5834,70,0,56443.72547,9386.308824,"20,224",26.7
Public Health Building,"Administrative offices and related facilities, including municipal council chambers",175 Memorial Park Ave,Toronto,6394,70,0,78677.24171,9583.741838,"21,575",28.1
Maple Leaf Cottage,Cultural facilities,62 Laing St Rr,Toronto,2842,100,0,10758.08,1882.858206,"4,032",10.8
Mt Pleasant Parkette,Other,500 Mount Pleasant Rd,Toronto,0,100,0,10625.05,0,468,
Mimico Sewage Pumping Station,Facilities related to the pumping of sewage,9 Superior Ave.,Toronto,4435,168,7907.681039,782608.036,0,"34,435",176.5
Monarch Park Pool,Other,115 Felstead Ave,Toronto,0,100,0,448429.908,56278.41597,"126,097",
East Court & Municipal Services,"Administrative offices and related facilities, including municipal council chambers",1530 Markham Rd,Toronto,120104,70,0,1989335.48,127923.2625,"329,306",27.8
Martin Ross Serv Bldg,Public libraries,120 Martin Ross Ave,Toronto,27997,70,0,1583706.216,30824.224,"127,941",68.2
Maryvale,Public libraries,85 Ellesmere Rd,Toronto,4424,70,0,48875.87618,3444.285715,"8,660",19.3
Morningside,Public libraries,4279 Lawrence Ave E,Toronto,6997,70,0,114470.3366,4712.709678,"13,944",23.5
Metro Square Eternal Flame,Other,200 Wellington St W,Toronto,0,100,0,0,1182.000001,"2,234",
Morningside Park,Other,390 Morningside Ave,Toronto,4392,100,0,86414.8407,0,"3,802",19.7
Morse St Playground,Other,40 Morse St,Toronto,0,100,0,1903.479588,0,84,
Main Treatment Plant,Facilities related to the treatment of sewage,1091 Eastern Ave,Toronto,378438,168,212831,141794493,6105903.52,"17,779,115",545
Muirhead Park,Other,61 Muirhead Rd,Toronto,0,100,0,12228.36967,0,538,
Maintenance Yard #3,"Storage facilities where equipment or vehicles are maintained, repaired or stored",195 Berdmondsy Rd,Toronto,4618,70,0,465834.7179,17272.12121,"53,141",140.4
Maintenance Yard #6,"Storage facilities where equipment or vehicles are maintained, repaired or stored",7 Leslie St,Toronto,6135,70,0,122191.0216,22454.46684,"47,815",58.6
Nashdene Yard,"Storage facilities where equipment or vehicles are maintained, repaired or stored",70 NASHDENE,Scarborough,301,70,0,29693.31162,0,"81,753",26.2
Northern District,Public libraries,40 Orchard View Blvd.,Toronto,114179,70,0,2610789.21,135705.909,"371,359",35.4
North District Office,"Administrative offices and related facilities, including municipal council chambers",275 Merton St,Toronto,66747,70,0,422830.7056,47395.01581,"108,181",13.8
North District Serv Yard,"Storage facilities where equipment or vehicles are maintained, repaired or stored",140 Merton St,Toronto,32044,70,0,225665.8947,43817.64601,"92,745",21.5
Northern Elms,Public libraries,123B Rexdale Blvd,Toronto,3035,70,0,47988.76574,1781.130515,"5,478",22
North East District Salt Dome,"Storage facilities where equipment or vehicles are maintained, repaired or stored",1 Nantucket Blvd,Toronto,9526,70,0,291584.0774,0,"12,830",30.6
Neilson Pk Creative Arts,Cultural facilities,56 Neilson Dr,Toronto,12346,100,0,156165.8066,23359.80779,"51,021",32.6
New Tor Seniors Club,Community centres,105 Fourth St,Toronto,3025,100,0,48694.36891,0,"2,143",16.1
Niagara C.C,Community centres,700 Wellington St W,Toronto,5296,100,0,58808.7621,0,"2,588",11.1
North Linear Park,Other,175 Dan Leckie Way,Toronto,0,100,0,32970.73031,0,"1,451",
Northline Parks and Garage,"Storage facilities where equipment or vehicles are maintained, repaired or stored",30 Northline Rd,Toronto,50041,70,0,622436.6269,128418.5292,"270,098",39.5
Norseman Community School and Pool,Indoor swimming pools,105 Norseman St,Toronto,19052,100,0,385026.2503,105874.2583,"217,044",78.9
Northern Services Building,"Storage facilities where equipment or vehicles are maintained, repaired or stored",4801 Dufferin St.,Toronto,5769,70,0,220369.2057,55818.709,"115,194",140.3
North Toronto Memorial Arena,Indoor sports arenas,174 Orchard View,Toronto,44498,100,0,1158765.988,63199.51774,"170,433",41
North Toronto Mem Rec Ctr,Community centres,200 Eglinton Ave W,Toronto,74820,100,0,1707662.98,229547.1965,"508,981",55.2
Norwood Park,Other,10 Norwood Rd,Toronto,1905,100,0,8592.837252,6055.895588,"11,824",38.1
Northwood C.C,Community centres,15 Clubhouse Crt,Toronto,36167,100,0,332891.8306,57826.60176,"123,940",26.1
North Queen St Storm Pumping Station,Other,20 North Queen St,Etobicoke,676,168,33.88604181,20476.21344,2042.409091,"4,761",62.2
Neilson Park,Other,1575 Neilson Rd,Toronto,3251,100,0,146402.0534,5093.000001,"16,067",61.6
New Toronto,Public libraries,110 Eleventh St,Toronto,9924,70,0,123309.507,10555.79118,"25,376",23.7
New Toronto Pumping Station,Facilities related to the pumping of sewage,31 Lakeshore Blvd,Toronto,2067,168,760.0262637,277107.5966,0,"12,193",134.1
North Toronto Treatment Plant,Facilities related to the treatment of sewage,1101 Millwood Rd,Toronto,21786,168,7281,2781965.28,0,"122,406",127.7
Northwood Park,Other,134 Stilecroft Dr,Toronto,850,100,0,18187.46418,0,800,21.4
North York Animal Centre,Other,1300 Sheppard Ave W,Toronto,13218,168,0,258743.6605,12669.22222,"35,330",29.7
North York Civic Centre,"Administrative offices and related facilities, including municipal council chambers",5100 Yonge Street,Toronto,303518,70,0,5874164.21,482034.2206,"1,169,508",36.1
Herbert Carnegie Centennial Arena,Indoor sports arenas,580 Finch Ave. W,Toronto,42270,100,0,836722.6002,153115.0462,"326,203",58
